"","year","perc_expl","perc_non_expl","X","Region","Rate","Count","type"
"2464",2012,0.19,0.81,304,"Americas",24.742,11400,"Sexual Violence"
"2465",2012,0.19,0.81,305,"Americas",26.38,4082,"Sexual Violence"
"2466",2012,0.19,0.81,306,"Americas",37.086,280,"Sexual Violence"
"2467",2012,0.19,0.81,307,"Americas",61.523,3951,"Sexual Violence"
"2468",2012,0.19,0.81,308,"Americas",20.937,6178,"Sexual Violence"
"2469",2012,0.19,0.81,309,"Americas",40.397,1365,"Sexual Violence"
"2470",2012,0.19,0.81,310,"Asia",2.519,422,"Sexual Violence"
"2471",2012,0.19,0.81,311,"Asia",NA,NA,"Sexual Violence"
"2472",2012,0.19,0.81,312,"Asia",26.437,1863,"Sexual Violence"
"2473",2012,0.19,0.81,313,"Asia",6.688,8589,"Sexual Violence"
"2474",2012,0.19,0.81,314,"Asia",8.688,49,"Sexual Violence"
"2475",2012,0.19,0.81,315,"Asia",11.752,332,"Sexual Violence"
"2476",2012,0.19,0.81,316,"Asia",39.19,19619,"Sexual Violence"
"2477",2012,0.19,0.81,317,"Asia",2.054,5102,"Sexual Violence"
"2478",2012,0.19,0.81,318,"Asia",0.463,238,"Sexual Violence"
"2479",2012,0.19,0.81,319,"Asia",1.843,1792,"Sexual Violence"
"2480",2012,0.19,0.81,320,"Asia",28.925,1553,"Sexual Violence"
"2481",2012,0.19,0.81,321,"Asia",1.983,1345,"Sexual Violence"
"2482",2012,0.19,0.81,322,"Asia",NA,NA,"Sexual Violence"
"2483",2012,0.19,0.81,323,"Asia",10.826,76,"Sexual Violence"
"2484",2012,0.19,0.81,324,"Asia",6.277,79447,"Sexual Violence"
"2485",2012,0.19,0.81,325,"Asia",145.34,577,"Sexual Violence"
"2486",2012,0.19,0.81,326,"Asia",1.851,3466,"Sexual Violence"
"2487",2012,0.19,0.81,327,"Asia",4.359,895,"Sexual Violence"
"2488",2012,0.19,0.81,328,"Asia",3.641,105,"Sexual Violence"
"2489",2012,0.19,0.81,329,"Asia",1.943,180,"Sexual Violence"
"2490",2012,0.19,0.81,330,"Asia",NA,NA,"Sexual Violence"
"2491",2012,0.19,0.81,331,"Asia",6.079,69,"Sexual Violence"
"2492",2012,0.19,0.81,332,"Asia",NA,NA,"Sexual Violence"
"2493",2012,0.19,0.81,333,"Asia",NA,NA,"Sexual Violence"
"2494",2012,0.19,0.81,334,"Asia",NA,NA,"Sexual Violence"
"2495",2012,0.19,0.81,335,"Asia",3.918,217,"Sexual Violence"
"2496",2012,0.19,0.81,336,"Asia",NA,NA,"Sexual Violence"
"2497",2012,0.19,0.81,337,"Asia",NA,NA,"Sexual Violence"
"2498",2012,0.19,0.81,338,"Asia",2.829,120,"Sexual Violence"
"2499",2012,0.19,0.81,339,"Asia",NA,NA,"Sexual Violence"
"2500",2012,0.19,0.81,340,"Asia",7.404,5527,"Sexual Violence"
"2501",2012,0.19,0.81,341,"Asia",2.264,207,"Sexual Violence"
"2502",2012,0.19,0.81,342,"Asia",NA,NA,"Sexual Violence"
"2503",2012,0.19,0.81,343,"Europe",4.662,439,"Sexual Violence"
"2504",2012,0.19,0.81,344,"Europe",9.49,696,"Sexual Violence"
"2505",2012,0.19,0.81,345,"Europe",13.326,1410,"Sexual Violence"
"2506",2012,0.19,0.81,346,"Europe",13.737,1355,"Sexual Violence"
"2507",2012,0.19,0.81,347,"Europe",7.262,2776,"Sexual Violence"
"2508",2012,0.19,0.81,348,"Europe",15.137,617,"Sexual Violence"
"2509",2012,0.19,0.81,349,"Europe",7.619,1541,"Sexual Violence"
"2510",2012,0.19,0.81,350,"Europe",9.564,13772,"Sexual Violence"
"2511",2012,0.19,0.81,351,"Europe",11.837,641,"Sexual Violence"
"2512",2012,0.19,0.81,352,"Europe",NA,NA,"Sexual Violence"
"2513",2012,0.19,0.81,353,"Europe",33.933,1904,"Sexual Violence"
"2514",2012,0.19,0.81,354,"Europe",30.234,400,"Sexual Violence"
"2515",2012,0.19,0.81,355,"Europe",64.838,3511,"Sexual Violence"
"2516",2012,0.19,0.81,356,"Europe",83.742,273,"Sexual Violence"
"2517",2012,0.19,0.81,357,"Europe",45.92,2116,"Sexual Violence"
"2518",2012,0.19,0.81,358,"Europe",15.756,326,"Sexual Violence"
"2519",2012,0.19,0.81,359,"Europe",14.478,441,"Sexual Violence"
"2520",2012,0.19,0.81,360,"Europe",52.353,2625,"Sexual Violence"
"2521",2012,0.19,0.81,361,"Europe",147.647,14090,"Sexual Violence"
"2522",2012,0.19,0.81,362,"Europe",1.51,44,"Sexual Violence"
"2523",2012,0.19,0.81,363,"Europe",21.951,18,"Sexual Violence"
"2524",2012,0.19,0.81,364,"Europe",3.856,139,"Sexual Violence"
"2525",2012,0.19,0.81,365,"Europe",7.984,343,"Sexual Violence"
"2526",2012,0.19,0.81,366,"Europe",4.508,486,"Sexual Violence"
"2527",2012,0.19,0.81,367,"Europe",0,0,"Sexual Violence"
"2528",2012,0.19,0.81,368,"Europe",7.831,4689,"Sexual Violence"
"2529",2012,0.19,0.81,369,"Europe",19.431,82,"Sexual Violence"
"2530",2012,0.19,0.81,370,"Europe",3.834,24,"Sexual Violence"
"2531",2012,0.19,0.81,371,"Europe",5.786,120,"Sexual Violence"
"2532",2012,0.19,0.81,372,"Europe",19.276,2029,"Sexual Violence"
"2533",2012,0.19,0.81,373,"Europe",4.306,385,"Sexual Violence"
"2534",2012,0.19,0.81,374,"Europe",12.828,264,"Sexual Violence"
"2535",2012,0.19,0.81,375,"Europe",19.14,9008,"Sexual Violence"
"2536",2012,0.19,0.81,376,"Europe",45.342,3855,"Sexual Violence"
"2537",2012,0.19,0.81,377,"Europe",63.987,7093,"Sexual Violence"
"2538",2012,0.19,0.81,378,"Europe",42.135,26783,"Sexual Violence"
"2539",2012,0.19,0.81,379,"Europe",44.801,36277,"Sexual Violence"
"2540",2012,0.19,0.81,380,"Europe",32.432,12,"Sexual Violence"
"2541",2012,0.19,0.81,381,"Europe",52.354,278,"Sexual Violence"
"2542",2012,0.19,0.81,382,"Europe",NA,NA,"Sexual Violence"
"2543",2012,0.19,0.81,383,"Europe",52.882,8880,"Sexual Violence"
"2544",2012,0.19,0.81,384,"Europe",32.23,2581,"Sexual Violence"
"2545",2012,0.19,0.81,385,"Oceania",84.911,19448,"Sexual Violence"
"2546",2012,0.19,0.81,386,"Oceania",75.85,3389,"Sexual Violence"
"2547",2012,0.19,0.81,387,"Oceania",NA,NA,"Sexual Violence"
"2548",2013,0.22,0.78,388,"Africa",NA,NA,"Sexual Violence"
"2549",2013,0.22,0.78,389,"Africa",10.499,4779,"Sexual Violence"
"2550",2013,0.22,0.78,390,"Africa",1.825,419,"Sexual Violence"
"2551",2013,0.22,0.78,391,"Africa",NA,NA,"Sexual Violence"
"2552",2013,0.22,0.78,392,"Africa",NA,NA,"Sexual Violence"
"2553",2013,0.22,0.78,393,"Africa",16.038,1734,"Sexual Violence"
"2554",2013,0.22,0.78,394,"Africa",30.744,10974,"Sexual Violence"
"2555",2013,0.22,0.78,395,"Africa",0.006,3,"Sexual Violence"
"2556",2013,0.22,0.78,396,"Africa",3.048,673,"Sexual Violence"
"2557",2013,0.22,0.78,397,"Africa",NA,NA,"Sexual Violence"
"2558",2013,0.22,0.78,398,"Africa",14.672,5596,"Sexual Violence"
"2559",2013,0.22,0.78,399,"Africa",NA,NA,"Sexual Violence"
"2560",2013,0.22,0.78,400,"Africa",12.834,4327,"Sexual Violence"
"2561",2013,0.22,0.78,401,"Africa",NA,NA,"Sexual Violence"
"2562",2013,0.22,0.78,402,"Africa",NA,NA,"Sexual Violence"
"2563",2013,0.22,0.78,403,"Africa",46.484,238,"Sexual Violence"
"2564",2013,0.22,0.78,404,"Africa",NA,NA,"Sexual Violence"
"2565",2013,0.22,0.78,405,"Africa",NA,NA,"Sexual Violence"
"2566",2013,0.22,0.78,406,"Africa",1.041,1788,"Sexual Violence"
"2567",2013,0.22,0.78,407,"Africa",NA,NA,"Sexual Violence"
"2568",2013,0.22,0.78,408,"Africa",NA,NA,"Sexual Violence"
"2569",2013,0.22,0.78,409,"Americas",NA,NA,"Sexual Violence"
"2570",2013,0.22,0.78,410,"Americas",59.859,170,"Sexual Violence"
"2571",2013,0.22,0.78,411,"Americas",NA,NA,"Sexual Violence"
"2572",2013,0.22,0.78,412,"Americas",79.578,7996,"Sexual Violence"
"2573",2013,0.22,0.78,413,"Americas",137.037,148,"Sexual Violence"
"2574",2013,0.22,0.78,414,"Americas",92.305,2639,"Sexual Violence"
"2575",2013,0.22,0.78,415,"Americas",NA,NA,"Sexual Violence"
"2576",2013,0.22,0.78,416,"Americas",NA,NA,"Sexual Violence"
"2577",2013,0.22,0.78,417,"Americas",210.092,229,"Sexual Violence"
"2578",2013,0.22,0.78,418,"Americas",45.864,621,"Sexual Violence"
"2579",2013,0.22,0.78,419,"Americas",NA,NA,"Sexual Violence"
"2580",2013,0.22,0.78,420,"Americas",153.501,7279,"Sexual Violence"
"2581",2013,0.22,0.78,421,"Americas",49.681,3113,"Sexual Violence"
"2582",2013,0.22,0.78,422,"Americas",62.792,9793,"Sexual Violence"
"2583",2013,0.22,0.78,423,"Americas",33.674,2963,"Sexual Violence"
"2584",2013,0.22,0.78,424,"Americas",32.868,39056,"Sexual Violence"
"2585",2013,0.22,0.78,425,"Americas",NA,NA,"Sexual Violence"
"2586",2013,0.22,0.78,426,"Americas",60.548,2322,"Sexual Violence"
"2587",2013,0.22,0.78,427,"Americas",87.5,56,"Sexual Violence"
"2588",2013,0.22,0.78,428,"Americas",74.882,26431,"Sexual Violence"
"2589",2013,0.22,0.78,429,"Americas",NA,NA,"Sexual Violence"
"2590",2013,0.22,0.78,430,"Americas",NA,NA,"Sexual Violence"
"2591",2013,0.22,0.78,431,"Americas",27.982,56254,"Sexual Violence"
"2592",2013,0.22,0.78,432,"Americas",75.29,13230,"Sexual Violence"
"2593",2013,0.22,0.78,433,"Americas",44.605,20739,"Sexual Violence"
"2594",2013,0.22,0.78,434,"Americas",24.632,3869,"Sexual Violence"
"2595",2013,0.22,0.78,435,"Americas",40.448,307,"Sexual Violence"
"2596",2013,0.22,0.78,436,"Americas",62.78,4087,"Sexual Violence"
"2597",2013,0.22,0.78,437,"Americas",28.921,8611,"Sexual Violence"
"2598",2013,0.22,0.78,438,"Americas",40.484,1372,"Sexual Violence"
"2599",2013,0.22,0.78,439,"Asia",3.019,514,"Sexual Violence"
"2600",2013,0.22,0.78,440,"Asia",NA,NA,"Sexual Violence"
"2601",2013,0.22,0.78,441,"Asia",25.123,1781,"Sexual Violence"
"2602",2013,0.22,0.78,442,"Asia",7.063,9063,"Sexual Violence"
"2603",2013,0.22,0.78,443,"Asia",9.185,53,"Sexual Violence"
"2604",2013,0.22,0.78,444,"Asia",14.053,405,"Sexual Violence"
"2605",2013,0.22,0.78,445,"Asia",44.313,22310,"Sexual Violence"
"2606",2013,0.22,0.78,446,"Asia",1.926,4850,"Sexual Violence"
"2607",2013,0.22,0.78,447,"Asia",0.694,360,"Sexual Violence"
"2608",2013,0.22,0.78,448,"Asia",NA,NA,"Sexual Violence"
"2609",2013,0.22,0.78,449,"Asia",26.494,1445,"Sexual Violence"
"2610",2013,0.22,0.78,450,"Asia",1.802,1228,"Sexual Violence"
"2611",2013,0.22,0.78,451,"Asia",NA,NA,"Sexual Violence"
"2612",2013,0.22,0.78,452,"Asia",9.014,64,"Sexual Violence"
"2613",2013,0.22,0.78,453,"Asia",9.137,117035,"Sexual Violence"
"2614",2013,0.22,0.78,454,"Asia",137.74,573,"Sexual Violence"
"2615",2013,0.22,0.78,455,"Asia",1.789,3421,"Sexual Violence"
"2616",2013,0.22,0.78,456,"Asia",25.287,5225,"Sexual Violence"
"2617",2013,0.22,0.78,457,"Asia",4.003,116,"Sexual Violence"
"2618",2013,0.22,0.78,458,"Asia",2.259,212,"Sexual Violence"
"2619",2013,0.22,0.78,459,"Asia",NA,NA,"Sexual Violence"
"2620",2013,0.22,0.78,460,"Asia",4.108,47,"Sexual Violence"
"2621",2013,0.22,0.78,461,"Asia",NA,NA,"Sexual Violence"
"2622",2013,0.22,0.78,462,"Asia",NA,NA,"Sexual Violence"
"2623",2013,0.22,0.78,463,"Asia",NA,NA,"Sexual Violence"
"2624",2013,0.22,0.78,464,"Asia",3.365,199,"Sexual Violence"
"2625",2013,0.22,0.78,465,"Asia",NA,NA,"Sexual Violence"
"2626",2013,0.22,0.78,466,"Asia",NA,NA,"Sexual Violence"
"2627",2013,0.22,0.78,467,"Asia",3.069,133,"Sexual Violence"
"2628",2013,0.22,0.78,468,"Asia",NA,NA,"Sexual Violence"
"2629",2013,0.22,0.78,469,"Asia",49.083,37266,"Sexual Violence"
"2630",2013,0.22,0.78,470,"Asia",3.838,353,"Sexual Violence"
"2631",2013,0.22,0.78,471,"Asia",NA,NA,"Sexual Violence"
"2632",2013,0.22,0.78,472,"Europe",5.125,483,"Sexual Violence"
"2633",2013,0.22,0.78,473,"Europe",8.669,632,"Sexual Violence"
"2634",2013,0.22,0.78,474,"Europe",13.384,1417,"Sexual Violence"
"2635",2013,0.22,0.78,475,"Europe",60.748,5974,"Sexual Violence"
"2636",2013,0.22,0.78,476,"Europe",8.006,3055,"Sexual Violence"
"2637",2013,0.22,0.78,477,"Europe",14.92,608,"Sexual Violence"
"2638",2013,0.22,0.78,478,"Europe",8.623,1736,"Sexual Violence"
"2639",2013,0.22,0.78,479,"Europe",8.913,12863,"Sexual Violence"
"2640",2013,0.22,0.78,480,"Europe",2.932,159,"Sexual Violence"
"2641",2013,0.22,0.78,481,"Europe",NA,NA,"Sexual Violence"
"2642",2013,0.22,0.78,482,"Europe",32.689,1843,"Sexual Violence"
"2643",2013,0.22,0.78,483,"Europe",28.886,381,"Sexual Violence"
"2644",2013,0.22,0.78,484,"Europe",54.937,2988,"Sexual Violence"
"2645",2013,0.22,0.78,485,"Europe",223.547,731,"Sexual Violence"
"2646",2013,0.22,0.78,486,"Europe",40.802,1883,"Sexual Violence"
"2647",2013,0.22,0.78,487,"Europe",22.103,452,"Sexual Violence"
"2648",2013,0.22,0.78,488,"Europe",8.475,255,"Sexual Violence"
"2649",2013,0.22,0.78,489,"Europe",69.423,3526,"Sexual Violence"
"2650",2013,0.22,0.78,490,"Europe",154.824,14891,"Sexual Violence"
"2651",2013,0.22,0.78,491,"Europe",2.996,87,"Sexual Violence"
"2652",2013,0.22,0.78,492,"Europe",22.222,18,"Sexual Violence"
"2653",2013,0.22,0.78,493,"Europe",3.867,137,"Sexual Violence"
"2654",2013,0.22,0.78,494,"Europe",13.467,576,"Sexual Violence"
"2655",2013,0.22,0.78,495,"Europe",4.357,468,"Sexual Violence"
"2656",2013,0.22,0.78,496,"Europe",0,0,"Sexual Violence"
"2657",2013,0.22,0.78,497,"Europe",7.459,4488,"Sexual Violence"
"2658",2013,0.22,0.78,498,"Europe",22.066,94,"Sexual Violence"
"2659",2013,0.22,0.78,499,"Europe",3.994,25,"Sexual Violence"
"2660",2013,0.22,0.78,500,"Europe",7.274,151,"Sexual Violence"
"2661",2013,0.22,0.78,501,"Europe",20.395,2136,"Sexual Violence"
"2662",2013,0.22,0.78,502,"Europe",2.938,262,"Sexual Violence"
"2663",2013,0.22,0.78,503,"Europe",18.323,378,"Sexual Violence"
"2664",2013,0.22,0.78,504,"Europe",19.013,8923,"Sexual Violence"
"2665",2013,0.22,0.78,505,"Europe",44.18,3780,"Sexual Violence"
"2666",2013,0.22,0.78,506,"Europe",64.174,7158,"Sexual Violence"
"2667",2013,0.22,0.78,507,"Europe",43.475,27778,"Sexual Violence"
"2668",2013,0.22,0.78,508,"Europe",43.524,35330,"Sexual Violence"
"2669",2013,0.22,0.78,509,"Europe",16.216,6,"Sexual Violence"
"2670",2013,0.22,0.78,510,"Europe",49.355,268,"Sexual Violence"
"2671",2013,0.22,0.78,511,"Europe",NA,NA,"Sexual Violence"
"2672",2013,0.22,0.78,512,"Europe",26.235,4419,"Sexual Violence"
"2673",2013,0.22,0.78,513,"Europe",33.247,2696,"Sexual Violence"
"2674",2013,0.22,0.78,514,"Oceania",86.111,20025,"Sexual Violence"
"2675",2013,0.22,0.78,515,"Oceania",82.74,3739,"Sexual Violence"
"2676",2013,0.22,0.78,516,"Oceania",NA,NA,"Sexual Violence"
"2677",2014,0.22,0.78,517,"Africa",12.85,1265,"Sexual Violence"
"2678",2014,0.22,0.78,518,"Africa",11.101,5184,"Sexual Violence"
"2679",2014,0.22,0.78,519,"Africa",3.786,893,"Sexual Violence"
"2680",2014,0.22,0.78,520,"Africa",NA,NA,"Sexual Violence"
"2681",2014,0.22,0.78,521,"Africa",NA,NA,"Sexual Violence"
"2682",2014,0.22,0.78,522,"Africa",NA,NA,"Sexual Violence"
"2683",2014,0.22,0.78,523,"Africa",37.05,13676,"Sexual Violence"
"2684",2014,0.22,0.78,524,"Africa",0.044,22,"Sexual Violence"
"2685",2014,0.22,0.78,525,"Africa",3.099,703,"Sexual Violence"
"2686",2014,0.22,0.78,526,"Africa",NA,NA,"Sexual Violence"
"2687",2014,0.22,0.78,527,"Africa",7.751,3017,"Sexual Violence"
"2688",2014,0.22,0.78,528,"Africa",NA,NA,"Sexual Violence"
"2689",2014,0.22,0.78,529,"Africa",NA,NA,"Sexual Violence"
"2690",2014,0.22,0.78,530,"Africa",131.642,2750,"Sexual Violence"
"2691",2014,0.22,0.78,531,"Africa",98.3,53617,"Sexual Violence"
"2692",2014,0.22,0.78,532,"Africa",40.734,211,"Sexual Violence"
"2693",2014,0.22,0.78,533,"Africa",NA,NA,"Sexual Violence"
"2694",2014,0.22,0.78,534,"Africa",NA,NA,"Sexual Violence"
"2695",2014,0.22,0.78,535,"Africa",NA,NA,"Sexual Violence"
"2696",2014,0.22,0.78,536,"Africa",NA,NA,"Sexual Violence"
"2697",2014,0.22,0.78,537,"Africa",NA,NA,"Sexual Violence"
"2698",2014,0.22,0.78,538,"Americas",85.714,318,"Sexual Violence"
"2699",2014,0.22,0.78,539,"Americas",57.544,164,"Sexual Violence"
"2700",2014,0.22,0.78,540,"Americas",0,0,"Sexual Violence"
"2701",2014,0.22,0.78,541,"Americas",83.256,8463,"Sexual Violence"
"2702",2014,0.22,0.78,542,"Americas",142.202,155,"Sexual Violence"
"2703",2014,0.22,0.78,543,"Americas",81.53,2344,"Sexual Violence"
"2704",2014,0.22,0.78,544,"Americas",NA,NA,"Sexual Violence"
"2705",2014,0.22,0.78,545,"Americas",NA,NA,"Sexual Violence"
"2706",2014,0.22,0.78,546,"Americas",NA,NA,"Sexual Violence"
"2707",2014,0.22,0.78,547,"Americas",66.74,909,"Sexual Violence"
"2708",2014,0.22,0.78,548,"Americas",42.21,149,"Sexual Violence"
"2709",2014,0.22,0.78,549,"Americas",152.304,7303,"Sexual Violence"
"2710",2014,0.22,0.78,550,"Americas",40.62,2557,"Sexual Violence"
"2711",2014,0.22,0.78,551,"Americas",76.958,12254,"Sexual Violence"
"2712",2014,0.22,0.78,552,"Americas",26.128,2340,"Sexual Violence"
"2713",2014,0.22,0.78,553,"Americas",28.923,34810,"Sexual Violence"
"2714",2014,0.22,0.78,554,"Americas",NA,NA,"Sexual Violence"
"2715",2014,0.22,0.78,555,"Americas",68.982,2691,"Sexual Violence"
"2716",2014,0.22,0.78,556,"Americas",93.75,60,"Sexual Violence"
"2717",2014,0.22,0.78,557,"Americas",73.057,26055,"Sexual Violence"
"2718",2014,0.22,0.78,558,"Americas",31.613,13479,"Sexual Violence"
"2719",2014,0.22,0.78,559,"Americas",NA,NA,"Sexual Violence"
"2720",2014,0.22,0.78,560,"Americas",NA,NA,"Sexual Violence"
"2721",2014,0.22,0.78,561,"Americas",67.295,11951,"Sexual Violence"
"2722",2014,0.22,0.78,562,"Americas",44.956,21115,"Sexual Violence"
"2723",2014,0.22,0.78,563,"Americas",18.957,3024,"Sexual Violence"
"2724",2014,0.22,0.78,564,"Americas",NA,NA,"Sexual Violence"
"2725",2014,0.22,0.78,565,"Americas",64.667,4268,"Sexual Violence"
"2726",2014,0.22,0.78,566,"Americas",29.349,8831,"Sexual Violence"
"2727",2014,0.22,0.78,567,"Americas",45.412,1544,"Sexual Violence"
"2728",2014,0.22,0.78,568,"Asia",2.526,437,"Sexual Violence"
"2729",2014,0.22,0.78,569,"Asia",NA,NA,"Sexual Violence"
"2730",2014,0.22,0.78,570,"Asia",NA,NA,"Sexual Violence"
"2731",2014,0.22,0.78,571,"Asia",6.749,8650,"Sexual Violence"
"2732",2014,0.22,0.78,572,"Asia",9.322,55,"Sexual Violence"
"2733",2014,0.22,0.78,573,"Asia",12.007,353,"Sexual Violence"
"2734",2014,0.22,0.78,574,"Asia",41.604,21055,"Sexual Violence"
"2735",2014,0.22,0.78,575,"Asia",2.155,5499,"Sexual Violence"
"2736",2014,0.22,0.78,576,"Asia",NA,NA,"Sexual Violence"
"2737",2014,0.22,0.78,577,"Asia",NA,NA,"Sexual Violence"
"2738",2014,0.22,0.78,578,"Asia",27.796,1536,"Sexual Violence"
"2739",2014,0.22,0.78,579,"Asia",1.781,1219,"Sexual Violence"
"2740",2014,0.22,0.78,580,"Asia",NA,NA,"Sexual Violence"
"2741",2014,0.22,0.78,581,"Asia",11.266,81,"Sexual Violence"
"2742",2014,0.22,0.78,582,"Asia",NA,NA,"Sexual Violence"
"2743",2014,0.22,0.78,583,"Asia",NA,NA,"Sexual Violence"
"2744",2014,0.22,0.78,584,"Asia",1.85,3614,"Sexual Violence"
"2745",2014,0.22,0.78,585,"Asia",26.605,5531,"Sexual Violence"
"2746",2014,0.22,0.78,586,"Asia",3.331,97,"Sexual Violence"
"2747",2014,0.22,0.78,587,"Asia",2.251,214,"Sexual Violence"
"2748",2014,0.22,0.78,588,"Asia",NA,NA,"Sexual Violence"
"2749",2014,0.22,0.78,589,"Asia",4.427,51,"Sexual Violence"
"2750",2014,0.22,0.78,590,"Asia",3.247,131,"Sexual Violence"
"2751",2014,0.22,0.78,591,"Asia",NA,NA,"Sexual Violence"
"2752",2014,0.22,0.78,592,"Asia",NA,NA,"Sexual Violence"
"2753",2014,0.22,0.78,593,"Asia",3.258,204,"Sexual Violence"
"2754",2014,0.22,0.78,594,"Asia",2.955,119,"Sexual Violence"
"2755",2014,0.22,0.78,595,"Asia",NA,NA,"Sexual Violence"
"2756",2014,0.22,0.78,596,"Asia",NA,NA,"Sexual Violence"
"2757",2014,0.22,0.78,597,"Asia",NA,NA,"Sexual Violence"
"2758",2014,0.22,0.78,598,"Asia",53.994,41699,"Sexual Violence"
"2759",2014,0.22,0.78,599,"Asia",4.146,382,"Sexual Violence"
"2760",2014,0.22,0.78,600,"Asia",NA,NA,"Sexual Violence"
"2761",2014,0.22,0.78,601,"Europe",4.782,451,"Sexual Violence"
"2762",2014,0.22,0.78,602,"Europe",8.418,610,"Sexual Violence"
"2763",2014,0.22,0.78,603,"Europe",13.521,1432,"Sexual Violence"
"2764",2014,0.22,0.78,604,"Europe",7.884,773,"Sexual Violence"
"2765",2014,0.22,0.78,605,"Europe",7.695,2931,"Sexual Violence"
"2766",2014,0.22,0.78,606,"Europe",15.91,648,"Sexual Violence"
"2767",2014,0.22,0.78,607,"Europe",7.566,1516,"Sexual Violence"
"2768",2014,0.22,0.78,608,"Europe",9.884,14299,"Sexual Violence"
"2769",2014,0.22,0.78,609,"Europe",12.581,683,"Sexual Violence"
"2770",2014,0.22,0.78,610,"Europe",NA,NA,"Sexual Violence"
"2771",2014,0.22,0.78,611,"Europe",41.808,2368,"Sexual Violence"
"2772",2014,0.22,0.78,612,"Europe",25.76,339,"Sexual Violence"
"2773",2014,0.22,0.78,613,"Europe",51.73,2825,"Sexual Violence"
"2774",2014,0.22,0.78,614,"Europe",127.356,419,"Sexual Violence"
"2775",2014,0.22,0.78,615,"Europe",40.285,1864,"Sexual Violence"
"2776",2014,0.22,0.78,616,"Europe",27.363,553,"Sexual Violence"
"2777",2014,0.22,0.78,617,"Europe",10.67,317,"Sexual Violence"
"2778",2014,0.22,0.78,618,"Europe",72.851,3746,"Sexual Violence"
"2779",2014,0.22,0.78,619,"Europe",174.474,16910,"Sexual Violence"
"2780",2014,0.22,0.78,620,"Europe",3.349,97,"Sexual Violence"
"2781",2014,0.22,0.78,621,"Europe",20.253,16,"Sexual Violence"
"2782",2014,0.22,0.78,622,"Europe",3.848,134,"Sexual Violence"
"2783",2014,0.22,0.78,623,"Europe",14.192,604,"Sexual Violence"
"2784",2014,0.22,0.78,624,"Europe",4.355,466,"Sexual Violence"
"2785",2014,0.22,0.78,625,"Europe",0,0,"Sexual Violence"
"2786",2014,0.22,0.78,626,"Europe",7.87,4754,"Sexual Violence"
"2787",2014,0.22,0.78,627,"Europe",17.907,77,"Sexual Violence"
"2788",2014,0.22,0.78,628,"Europe",4.944,31,"Sexual Violence"
"2789",2014,0.22,0.78,629,"Europe",6.497,135,"Sexual Violence"
"2790",2014,0.22,0.78,630,"Europe",22.375,2331,"Sexual Violence"
"2791",2014,0.22,0.78,631,"Europe",3.237,288,"Sexual Violence"
"2792",2014,0.22,0.78,632,"Europe",14.32,296,"Sexual Violence"
"2793",2014,0.22,0.78,633,"Europe",20.24,9468,"Sexual Violence"
"2794",2014,0.22,0.78,634,"Europe",41.37,3564,"Sexual Violence"
"2795",2014,0.22,0.78,635,"Europe",61.465,6897,"Sexual Violence"
"2796",2014,0.22,0.78,636,"Europe",48.227,30959,"Sexual Violence"
"2797",2014,0.22,0.78,637,"Europe",42.921,34959,"Sexual Violence"
"2798",2014,0.22,0.78,638,"Europe",21.622,8,"Sexual Violence"
"2799",2014,0.22,0.78,639,"Europe",64.685,359,"Sexual Violence"
"2800",2014,0.22,0.78,640,"Europe",40.541,15,"Sexual Violence"
"2801",2014,0.22,0.78,641,"Europe",25.407,4292,"Sexual Violence"
"2802",2014,0.22,0.78,642,"Europe",33.476,2747,"Sexual Violence"
"2803",2014,0.22,0.78,643,"Oceania",87.9,20741,"Sexual Violence"
"2804",2014,0.22,0.78,644,"Oceania",81.83,3738,"Sexual Violence"
"2805",2014,0.22,0.78,645,"Oceania",NA,NA,"Sexual Violence"
"2806",2015,0.26,0.74,646,"Africa",NA,NA,"Sexual Violence"
"2807",2015,0.26,0.74,647,"Africa",12.874,6164,"Sexual Violence"
"2808",2015,0.26,0.74,648,"Africa",4.601,1115,"Sexual Violence"
"2809",2015,0.26,0.74,649,"Africa",NA,NA,"Sexual Violence"
"2810",2015,0.26,0.74,650,"Africa",NA,NA,"Sexual Violence"
"2811",2015,0.26,0.74,651,"Africa",NA,NA,"Sexual Violence"
"2812",2015,0.26,0.74,652,"Africa",NA,NA,"Sexual Violence"
"2813",2015,0.26,0.74,653,"Africa",0.101,52,"Sexual Violence"
"2814",2015,0.26,0.74,654,"Africa",NA,NA,"Sexual Violence"
"2815",2015,0.26,0.74,655,"Africa",NA,NA,"Sexual Violence"
"2816",2015,0.26,0.74,656,"Africa",8.458,3360,"Sexual Violence"
"2817",2015,0.26,0.74,657,"Africa",NA,NA,"Sexual Violence"
"2818",2015,0.26,0.74,658,"Africa",10.048,3483,"Sexual Violence"
"2819",2015,0.26,0.74,659,"Africa",NA,NA,"Sexual Violence"
"2820",2015,0.26,0.74,660,"Africa",93.697,51895,"Sexual Violence"
"2821",2015,0.26,0.74,661,"Africa",41.905,220,"Sexual Violence"
"2822",2015,0.26,0.74,662,"Africa",NA,NA,"Sexual Violence"
"2823",2015,0.26,0.74,663,"Africa",NA,NA,"Sexual Violence"
"2824",2015,0.26,0.74,664,"Africa",NA,NA,"Sexual Violence"
"2825",2015,0.26,0.74,665,"Africa",1.729,252,"Sexual Violence"
"2826",2015,0.26,0.74,666,"Africa",NA,NA,"Sexual Violence"
